Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
South Yarra,403/700 Chapel St,2,u,865000.0,S,Williams,8/10/2016,3.3,3141,2.0,2.0,1.0,0.0,,2000.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0
South Yarra,26 Fawkner St,2,h,1455000.0,S,Jellis,8/10/2016,3.3,3141,2.0,1.0,0.0,225.0,94.0,1890.0,Stonnington,-37.8421,144.9876,Southern Metropolitan,14887.0
South Yarra,6/24 Kensington Rd,2,t,1365000.0,S,Kay,8/10/2016,3.3,3141,3.0,2.0,1.0,1302.0,,,Stonnington,-37.8377,145.0021,Southern Metropolitan,14887.0
South Yarra,9/372 Toorak Rd,1,u,411000.0,S,hockingstuart,8/10/2016,3.3,3141,1.0,1.0,1.0,1369.0,,,Stonnington,-37.8405,145.0025,Southern Metropolitan,14887.0
South Yarra,2/403 Toorak Rd,1,u,360500.0,S,hockingstuart,8/10/2016,3.3,3141,1.0,1.0,1.0,0.0,44.0,1960.0,Stonnington,-37.8404,145.0045,Southern Metropolitan,14887.0
South Yarra,2/1 Walsh St,2,u,1300000.0,PI,Williams,8/10/2016,3.3,3141,2.0,2.0,2.0,0.0,107.0,1986.0,Melbourne,-37.8376,144.9847,Southern Metropolitan,14887.0
South Yarra,6/1 Walsh St,2,u,1300000.0,PI,Williams,8/10/2016,3.3,3141,2.0,2.0,1.0,0.0,107.0,1980.0,Melbourne,-37.8376,144.9847,Southern Metropolitan,14887.0
South Yarra,1/35 Marne St,3,u,1630000.0,PI,Jellis,10/09/2016,3.3,3141,3.0,1.0,1.0,0.0,,,Melbourne,-37.8359,144.9839,Southern Metropolitan,14887.0
South Yarra,9/46 Darling St,2,u,625000.0,S,Williams,10/12/2016,3.3,3141,2.0,1.0,1.0,1283.0,,,Stonnington,-37.8359,144.9921,Southern Metropolitan,14887.0
South Yarra,20 Fawkner St,2,h,2430000.0,S,Biggin,10/12/2016,3.3,3141,2.0,1.0,2.0,367.0,,1985.0,Stonnington,-37.842,144.9873,Southern Metropolitan,14887.0
South Yarra,6/2 May Gr,1,u,490000.0,S,RT,10/12/2016,3.3,3141,1.0,1.0,1.0,0.0,,,Stonnington,-37.8425,145.0009,Southern Metropolitan,14887.0
South Yarra,8/44 Murphy St,1,u,955000.0,PI,Williams,10/12/2016,3.3,3141,1.0,1.0,1.0,0.0,85.0,,Stonnington,-37.8357,144.991,Southern Metropolitan,14887.0
South Yarra,6/97 Osborne St,1,u,380000.0,S,hockingstuart,10/12/2016,3.3,3141,1.0,1.0,1.0,0.0,41.0,1980.0,Stonnington,-37.8415,144.991,Southern Metropolitan,14887.0
South Yarra,22/382 Toorak Rd,2,u,601000.0,S,Biggin,10/12/2016,3.3,3141,2.0,1.0,1.0,0.0,,1970.0,Stonnington,-37.8406,145.0033,Southern Metropolitan,14887.0
South Yarra,16/124 Caroline St,1,u,450000.0,PI,hockingstuart,11/02/2017,3.3,3141,1.0,1.0,0.0,0.0,,,Stonnington,-37.8332,144.9901,Southern Metropolitan,14887.0
South Yarra,33a Clara St,2,h,1500000.0,S,Castran,12/06/2016,3.3,3141,2.0,1.0,2.0,141.0,,,Stonnington,-37.8408,144.9977,Southern Metropolitan,14887.0
South Yarra,91/390 Toorak Rd,2,u,1030000.0,VB,Sotheby's,12/06/2016,3.3,3141,2.0,2.0,1.0,0.0,,,Stonnington,-37.8407,145.0043,Southern Metropolitan,14887.0
South Yarra,8/57 Adams St,1,u,555000.0,S,Williams,12/11/2016,3.3,3141,1.0,1.0,1.0,630.0,,,Melbourne,-37.8356,144.9773,Southern Metropolitan,14887.0
South Yarra,18 Avoca St,4,h,5700000.0,S,Castran,12/11/2016,3.3,3141,4.0,2.0,0.0,292.0,272.0,1880.0,Stonnington,-37.8377,144.9894,Southern Metropolitan,14887.0
South Yarra,40 Fawkner St,3,h,2300000.0,PI,Williams,12/11/2016,3.3,3141,3.0,2.0,1.0,350.0,,,Stonnington,-37.8422,144.9884,Southern Metropolitan,14887.0
South Yarra,18/33 Kensington Rd,1,u,515000.0,SP,hockingstuart,12/11/2016,3.3,3141,1.0,1.0,1.0,0.0,44.0,1970.0,Stonnington,-37.8375,145.0012,Southern Metropolitan,14887.0
South Yarra,76 Leopold St,3,h,2695000.0,PI,Marshall,12/11/2016,3.3,3141,3.0,2.0,1.0,215.0,200.0,1910.0,Melbourne,-37.8361,144.9831,Southern Metropolitan,14887.0
South Yarra,10 Luxton Rd,3,h,2870000.0,S,Marshall,12/11/2016,3.3,3141,3.0,2.0,2.0,350.0,,1880.0,Stonnington,-37.8451,145.0019,Southern Metropolitan,14887.0
South Yarra,1/63 Millswyn St,2,u,805000.0,S,Williams,12/11/2016,3.3,3141,2.0,1.0,1.0,0.0,,,Melbourne,-37.8359,144.9801,Southern Metropolitan,14887.0
South Yarra,10/432 Punt Rd,2,u,370000.0,PI,Hodges,12/11/2016,3.3,3141,2.0,1.0,1.0,0.0,,1970.0,Stonnington,-37.8374,144.9871,Southern Metropolitan,14887.0
South Yarra,19/877 Punt Rd,1,u,360000.0,VB,Owen,12/11/2016,3.3,3141,1.0,1.0,1.0,0.0,46.0,,Melbourne,-37.8339,144.9872,Southern Metropolitan,14887.0
South Yarra,12/219 Williams Rd,1,u,310000.0,PI,Buxton,12/11/2016,3.3,3141,1.0,1.0,1.0,0.0,40.0,1950.0,Stonnington,-37.8444,145.0037,Southern Metropolitan,14887.0
South Yarra,15 Powell St,2,h,1036500.0,S,hockingstuart,13/08/2016,3.3,3141,2.0,1.0,0.0,105.0,,,Stonnington,-37.8403,144.9893,Southern Metropolitan,14887.0
South Yarra,25/388 Toorak Rd,2,u,627500.0,S,hockingstuart,13/08/2016,3.3,3141,2.0,1.0,1.0,0.0,85.0,1970.0,Stonnington,-37.8407,145.004,Southern Metropolitan,14887.0
South Yarra,82/390 Toorak Rd,3,u,1072000.0,S,Kay,13/08/2016,3.3,3141,3.0,0.0,0.0,0.0,,,Stonnington,-37.8407,145.0043,Southern Metropolitan,14887.0
South Yarra,1107/12 Yarra St,1,u,425000.0,PI,Biggin,13/08/2016,3.3,3141,1.0,1.0,1.0,0.0,56.0,2007.0,Stonnington,-37.836999999999996,144.9931,Southern Metropolitan,14887.0
South Yarra,3/49 Osborne St,1,u,330000.0,VB,Jellis,14/05/2016,3.3,3141,1.0,1.0,1.0,0.0,47.0,1970.0,Stonnington,-37.8437,144.9904,Southern Metropolitan,14887.0
South Yarra,6/432 Punt Rd,2,u,450000.0,VB,hockingstuart,14/05/2016,3.3,3141,2.0,1.0,1.0,0.0,,,Stonnington,-37.8374,144.9871,Southern Metropolitan,14887.0
South Yarra,16/384 Toorak Rd,2,u,550000.0,S,hockingstuart,14/05/2016,3.3,3141,2.0,1.0,1.0,0.0,,,Stonnington,-37.8406,145.0035,Southern Metropolitan,14887.0
South Yarra,17/393 Toorak Rd,1,u,400000.0,S,LITTLE,14/05/2016,3.3,3141,1.0,1.0,1.0,1424.0,,,Stonnington,-37.8402,145.0029,Southern Metropolitan,14887.0
South Yarra,20 Argo St,3,h,1700000.0,S,hockingstuart,15/10/2016,3.3,3141,3.0,2.0,2.0,141.0,,1990.0,Stonnington,-37.844,144.9867,Southern Metropolitan,14887.0
South Yarra,10/7 Barnsbury Rd,2,u,613000.0,S,Kay,15/10/2016,3.3,3141,2.0,1.0,1.0,0.0,,1970.0,Stonnington,-37.845,145.0012,Southern Metropolitan,14887.0
South Yarra,8/101 Caroline St,2,u,1240000.0,S,RT,15/10/2016,3.3,3141,2.0,2.0,2.0,0.0,,,Stonnington,-37.8343,144.9888,Southern Metropolitan,14887.0
South Yarra,6/210 Domain Rd,2,u,832000.0,S,Williams,15/10/2016,3.3,3141,2.0,1.0,1.0,0.0,,1960.0,Melbourne,-37.8342,144.9842,Southern Metropolitan,14887.0
South Yarra,9/18 Kensington Rd,2,u,693000.0,S,Biggin,15/10/2016,3.3,3141,2.0,1.0,1.0,2122.0,64.0,1960.0,Stonnington,-37.8383,145.0014,Southern Metropolitan,14887.0
South Yarra,6/21 Kensington Rd,2,u,551000.0,S,Williams,15/10/2016,3.3,3141,2.0,1.0,0.0,0.0,,,Stonnington,-37.8383,145.0011,Southern Metropolitan,14887.0
South Yarra,7/31 Kensington Rd,3,u,740000.0,S,Biggin,15/10/2016,3.3,3141,3.0,1.0,1.0,0.0,,1970.0,Stonnington,-37.8376,145.0012,Southern Metropolitan,14887.0
South Yarra,3 Palermo St,3,h,2285000.0,S,Kay,15/10/2016,3.3,3141,3.0,2.0,2.0,221.0,135.0,1890.0,Stonnington,-37.8416,144.9959,Southern Metropolitan,14887.0
South Yarra,70 Park St,3,h,3000000.0,VB,Marshall,15/10/2016,3.3,3141,3.0,3.0,2.0,191.0,175.0,1890.0,Melbourne,-37.836,144.9824,Southern Metropolitan,14887.0
South Yarra,407/57 Toorak Rd,1,u,450000.0,S,Hodges,15/10/2016,3.3,3141,1.0,1.0,1.0,0.0,,2013.0,Stonnington,-37.8384,144.9886,Southern Metropolitan,14887.0
South Yarra,608/20 Garden St,2,u,515000.0,VB,Harrington,16/04/2016,3.3,3141,2.0,1.0,1.0,734.0,65.0,2013.0,Stonnington,-37.8433,144.9962,Southern Metropolitan,14887.0
South Yarra,2/100 Commercial Rd,3,u,805000.0,S,Kay,17/09/2016,3.3,3141,3.0,2.0,3.0,6111.0,,,Melbourne,-37.8453,144.9849,Southern Metropolitan,14887.0
South Yarra,7/44 Darling St,2,u,630000.0,S,Thomson,17/09/2016,3.3,3141,2.0,1.0,1.0,0.0,,,Stonnington,-37.8361,144.9921,Southern Metropolitan,14887.0
South Yarra,15/2 Gordon Gr,2,u,600000.0,S,Jellis,17/09/2016,3.3,3141,2.0,1.0,2.0,0.0,72.0,1970.0,Stonnington,-37.8336,144.9882,Southern Metropolitan,14887.0
South Yarra,48 Howitt St,3,h,1780000.0,SP,Jellis,17/09/2016,3.3,3141,3.0,2.0,1.0,198.0,,,Stonnington,-37.8472,145.0026,Southern Metropolitan,14887.0
South Yarra,76 Osborne St,1,h,2115000.0,S,Marshall,17/09/2016,3.3,3141,1.0,1.0,1.0,569.0,,,Stonnington,-37.8428,144.991,Southern Metropolitan,14887.0
South Yarra,5/205 Williams Rd,1,u,523000.0,S,hockingstuart,17/09/2016,3.3,3141,1.0,1.0,0.0,0.0,,1940.0,Stonnington,-37.8458,145.0034,Southern Metropolitan,14887.0
South Yarra,2/234 Domain Rd,4,u,2050000.0,VB,RT,18/03/2017,3.3,3141,4.0,2.0,1.0,979.0,,,Melbourne,-37.8344,144.9857,Southern Metropolitan,14887.0
South Yarra,49 Leopold St,4,h,2600000.0,PI,Williams,18/03/2017,3.3,3141,4.0,2.0,2.0,141.0,127.0,1880.0,Melbourne,-37.8366,144.9827,Southern Metropolitan,14887.0
South Yarra,6/49 Osborne St,1,u,320000.0,VB,Jellis,18/03/2017,3.3,3141,1.0,1.0,0.0,0.0,47.0,1970.0,Stonnington,-37.8437,144.9904,Southern Metropolitan,14887.0
South Yarra,61 Osborne St,3,h,2395000.0,S,hockingstuart,18/03/2017,3.3,3141,3.0,1.0,2.0,442.0,,,Stonnington,-37.8432,144.9906,Southern Metropolitan,14887.0
South Yarra,103/334 Toorak Rd,2,u,920000.0,S,Wilson,18/03/2017,3.3,3141,2.0,2.0,0.0,0.0,,,Stonnington,-37.84,144.9988,Southern Metropolitan,14887.0
South Yarra,14/85 Caroline St,1,u,400000.0,S,hockingstuart,18/06/2016,3.3,3141,1.0,1.0,1.0,0.0,45.0,1960.0,Stonnington,-37.8355,144.9884,Southern Metropolitan,14887.0
South Yarra,37 Grosvenor St,3,h,1810000.0,S,hockingstuart,18/06/2016,3.3,3141,3.0,1.0,1.0,211.0,18.0,1906.0,Stonnington,-37.8442,144.9928,Southern Metropolitan,14887.0
South Yarra,8/28 The Righi,1,u,612000.0,S,hockingstuart,18/06/2016,3.3,3141,1.0,1.0,1.0,607.0,,,Stonnington,-37.8328,144.9866,Southern Metropolitan,14887.0
South Yarra,22/49 Walsh St,1,u,567500.0,S,hockingstuart,19/11/2016,3.3,3141,1.0,1.0,1.0,0.0,56.0,1970.0,Melbourne,-37.8368,144.9848,Southern Metropolitan,14887.0
South Yarra,3/38 Arnold St,1,u,540000.0,S,hockingstuart,22/05/2016,3.3,3141,1.0,1.0,1.0,480.0,53.0,1930.0,Melbourne,-37.8356,144.9767,Southern Metropolitan,14887.0
South Yarra,21/33 Murphy St,2,u,803000.0,S,hockingstuart,22/05/2016,3.3,3141,2.0,1.0,1.0,0.0,,,Stonnington,-37.8374,144.9903,Southern Metropolitan,14887.0
South Yarra,29 Nicholson St,3,t,2010000.0,VB,Kay,22/05/2016,3.3,3141,3.0,2.0,1.0,163.0,207.0,2016.0,Stonnington,-37.8425,144.9877,Southern Metropolitan,14887.0
South Yarra,62 Powell St,3,h,1945000.0,S,Jellis,22/05/2016,3.3,3141,3.0,2.0,1.0,194.0,148.0,1890.0,Stonnington,-37.8395,144.9898,Southern Metropolitan,14887.0
South Yarra,21 Ralston St,3,h,906000.0,S,Jellis,22/05/2016,3.3,3141,3.0,1.0,0.0,154.0,88.0,1920.0,Stonnington,-37.8395,144.9868,Southern Metropolitan,14887.0
South Yarra,24/384 Toorak Rd,1,u,367000.0,S,hockingstuart,22/05/2016,3.3,3141,1.0,1.0,0.0,0.0,42.0,1950.0,Stonnington,-37.8406,145.0035,Southern Metropolitan,14887.0
South Yarra,39 Hardy St,2,h,1130000.0,S,hockingstuart,22/08/2016,3.3,3141,2.0,1.0,1.0,132.0,77.0,1900.0,Stonnington,-37.8446,144.9896,Southern Metropolitan,14887.0
South Yarra,19/47 Rockley Rd,2,u,500000.0,VB,Abercromby's,22/08/2016,3.3,3141,2.0,1.0,1.0,0.0,73.0,1980.0,Stonnington,-37.835,145.0002,Southern Metropolitan,14887.0
South Yarra,1/949 Punt Rd,1,u,310000.0,SP,hockingstuart,23/04/2016,3.3,3141,1.0,1.0,1.0,0.0,37.0,1970.0,Melbourne,-37.8319,144.9876,Southern Metropolitan,14887.0
South Yarra,8 Cliff St,2,h,1100000.0,VB,Fletchers,24/09/2016,3.3,3141,2.0,1.0,0.0,176.0,81.0,1930.0,Stonnington,-37.8436,144.9925,Southern Metropolitan,14887.0
South Yarra,7/48 Cromwell Rd,1,u,410000.0,S,hockingstuart,24/09/2016,3.3,3141,1.0,1.0,0.0,0.0,48.0,1960.0,Stonnington,-37.8427,145.0006,Southern Metropolitan,14887.0
South Yarra,9 Moore St,3,h,1125000.0,PI,Thomson,24/09/2016,3.3,3141,2.0,1.0,0.0,146.0,89.0,1910.0,Stonnington,-37.8454,144.9888,Southern Metropolitan,14887.0
South Yarra,202/800 Chapel St,2,u,840000.0,S,Beller,25/02/2017,3.3,3141,2.0,2.0,1.0,0.0,92.0,2002.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0
South Yarra,1/35 Cromwell Rd,3,h,1400000.0,VB,Marshall,25/02/2017,3.3,3141,3.0,2.0,2.0,0.0,172.0,2005.0,Stonnington,-37.8433,145.0001,Southern Metropolitan,14887.0
South Yarra,12/2 Gordon Gr,2,u,635000.0,S,Beller,25/02/2017,3.3,3141,2.0,1.0,1.0,855.0,,,Stonnington,-37.8336,144.9882,Southern Metropolitan,14887.0
South Yarra,4/30 Murphy St,2,u,680500.0,S,Williams,25/02/2017,3.3,3141,2.0,1.0,1.0,0.0,70.0,1970.0,Stonnington,-37.836999999999996,144.9907,Southern Metropolitan,14887.0
South Yarra,334 Punt Rd,3,h,1800000.0,VB,Jellis,25/02/2017,3.3,3141,3.0,2.0,3.0,510.0,,1900.0,Stonnington,-37.8418,144.986,Southern Metropolitan,14887.0
South Yarra,16h Stables La,1,u,280000.0,PI,Marshall,25/02/2017,3.3,3141,1.0,1.0,0.0,0.0,35.0,1910.0,Stonnington,-37.8423,144.997,Southern Metropolitan,14887.0
South Yarra,8/27 Kensington Rd,2,u,613000.0,S,hockingstuart,26/07/2016,3.3,3141,2.0,1.0,1.0,0.0,,,Stonnington,-37.838,145.0011,Southern Metropolitan,14887.0
South Yarra,4/943 Punt Rd,2,u,520000.0,SP,hockingstuart,26/07/2016,3.3,3141,2.0,1.0,1.0,0.0,62.0,1890.0,Melbourne,-37.8323,144.9876,Southern Metropolitan,14887.0
South Yarra,504/79 River St,2,u,827000.0,S,hockingstuart,26/07/2016,3.3,3141,2.0,2.0,2.0,17200.0,,2000.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0
South Yarra,702/700 Chapel St,1,u,510000.0,SP,hockingstuart,27/06/2016,3.3,3141,1.0,1.0,1.0,0.0,,2000.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0
South Yarra,6 Cliff St,2,h,1200000.0,PI,Jellis,27/06/2016,3.3,3141,2.0,1.0,0.0,176.0,84.0,1940.0,Stonnington,-37.8436,144.9925,Southern Metropolitan,14887.0
South Yarra,13/4 Gordon Gr,2,u,480000.0,S,Ray,27/06/2016,3.3,3141,2.0,1.0,1.0,0.0,61.0,1965.0,Stonnington,-37.8337,144.9886,Southern Metropolitan,14887.0
South Yarra,1/271 Williams Rd,2,u,660000.0,S,hockingstuart,27/06/2016,3.3,3141,2.0,1.0,1.0,0.0,,,Stonnington,-37.8414,145.0043,Southern Metropolitan,14887.0
South Yarra,6/16 Cromwell Rd,2,u,470000.0,VB,Jellis,27/11/2016,3.3,3141,2.0,1.0,1.0,0.0,,1970.0,Stonnington,-37.845,145.0001,Southern Metropolitan,14887.0
South Yarra,11/274 Domain Rd,2,u,621500.0,S,hockingstuart,27/11/2016,3.3,3141,2.0,1.0,1.0,0.0,,,Stonnington,-37.835,144.9905,Southern Metropolitan,14887.0
South Yarra,7 Motherwell St,4,h,2667000.0,S,Kay,27/11/2016,3.3,3141,4.0,3.0,2.0,446.0,,1900.0,Stonnington,-37.8454,144.9989,Southern Metropolitan,14887.0
South Yarra,68 Oban St,3,h,2200000.0,PI,Jellis,27/11/2016,3.3,3141,3.0,2.0,0.0,358.0,238.0,1915.0,Stonnington,-37.8425,145.0031,Southern Metropolitan,14887.0
South Yarra,366 Toorak Rd,3,h,1700000.0,S,Morrison,27/11/2016,3.3,3141,3.0,1.0,1.0,178.0,172.0,1894.0,Stonnington,-37.8404,145.0022,Southern Metropolitan,14887.0
South Yarra,2a Alexandra St,3,h,1056800.0,S,Jellis,28/05/2016,3.3,3141,3.0,2.0,1.0,90.0,,,Stonnington,-37.8406,144.9864,Southern Metropolitan,14887.0
South Yarra,40 Fawkner St,3,h,2400000.0,PI,Williams,28/05/2016,3.3,3141,3.0,2.0,1.0,350.0,,,Stonnington,-37.8422,144.9884,Southern Metropolitan,14887.0
South Yarra,3/4 Gordon Gr,1,u,410000.0,S,Biggin,28/05/2016,3.3,3141,1.0,1.0,1.0,0.0,,,Stonnington,-37.8337,144.9886,Southern Metropolitan,14887.0
South Yarra,9/501 Punt Rd,1,u,260800.0,S,Williams,28/05/2016,3.3,3141,2.0,1.0,0.0,0.0,,1960.0,Melbourne,-37.8437,144.9852,Southern Metropolitan,14887.0
South Yarra,33 Tyrone St,2,h,1200000.0,S,LITTLE,28/05/2016,3.3,3141,2.0,1.0,1.0,163.0,86.0,1900.0,Stonnington,-37.8446,144.9879,Southern Metropolitan,14887.0
South Yarra,36 Tyrone St,3,h,1540000.0,S,Marshall,28/05/2016,3.3,3141,3.0,2.0,1.0,149.0,140.0,2003.0,Stonnington,-37.8448,144.9882,Southern Metropolitan,14887.0
South Yarra,9/210 Domain Rd,2,u,826000.0,S,Jellis,28/08/2016,3.3,3141,2.0,1.0,1.0,0.0,79.0,1970.0,Melbourne,-37.8342,144.9842,Southern Metropolitan,14887.0
South Yarra,2/28 Tivoli Pl,2,u,910000.0,S,Williams,28/08/2016,3.3,3141,2.0,0.0,0.0,0.0,,,Melbourne,-37.8357,144.9859,Southern Metropolitan,14887.0
South Yarra,2/28 Walsh St,3,t,1715000.0,S,Williams,28/08/2016,3.3,3141,2.0,2.0,2.0,0.0,,,Melbourne,-37.8374,144.9852,Southern Metropolitan,14887.0
South Yarra,12 Witchwood Cl,3,h,1700000.0,SP,Biggin,28/08/2016,3.3,3141,2.0,2.0,1.0,181.0,148.0,1990.0,Melbourne,-37.8334,144.9867,Southern Metropolitan,14887.0
South Yarra,8/3 Barnsbury Rd,2,u,505000.0,S,LITTLE,30/07/2016,3.3,3141,2.0,1.0,1.0,0.0,72.0,1969.0,Stonnington,-37.8453,145.0012,Southern Metropolitan,14887.0
South Yarra,303/3 Clara St,1,u,330000.0,PI,Dingle,30/07/2016,3.3,3141,2.0,1.0,1.0,0.0,,2011.0,Stonnington,-37.8421,144.9978,Southern Metropolitan,14887.0
South Yarra,11/56 Darling St,1,u,687000.0,S,Kay,30/07/2016,3.3,3141,2.0,1.0,2.0,0.0,,,Stonnington,-37.8352,144.9922,Southern Metropolitan,14887.0
Southbank,41/106 Southbank Bvd,3,u,720000.0,S,VICPROP,3/09/2016,1.2,3006,3.0,1.0,1.0,0.0,106.0,1993.0,Melbourne,-37.8235,144.9655,Southern Metropolitan,8400.0
Southbank,716/22 Dorcas St,1,u,385500.0,S,LITTLE,4/03/2017,1.2,3006,1.0,1.0,1.0,1826.0,,2010.0,Melbourne,-37.8301,144.9697,Southern Metropolitan,8400.0
Southbank,9/81 Dodds St,3,u,868000.0,SP,Greg,4/06/2016,1.2,3006,3.0,2.0,1.0,0.0,114.0,1995.0,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400.0
Southbank,4/55 Kavanagh St,2,u,590000.0,S,Marshall,4/06/2016,1.2,3006,2.0,1.0,1.0,0.0,75.0,,Melbourne,-37.8235,144.9655,Southern Metropolitan,8400.0
Southbank,293/88 Kavanagh St,2,u,530000.0,VB,Greg,4/06/2016,1.2,3006,2.0,1.0,1.0,0.0,84.0,2003.0,Melbourne,-37.8246,144.9632,Southern Metropolitan,8400.0
Southbank,92/99 Whiteman St,2,u,650000.0,VB,Marshall,6/08/2016,1.2,3006,2.0,2.0,1.0,0.0,110.0,2000.0,Melbourne,-37.8273,144.9556,Southern Metropolitan,8400.0
Southbank,6/77 Dodds St,4,u,990000.0,S,Ray,7/05/2016,1.2,3006,4.0,3.0,1.0,0.0,172.0,1995.0,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400.0
Southbank,2/95 Dodds St,2,u,623000.0,S,Cayzer,7/05/2016,1.2,3006,2.0,1.0,1.0,0.0,,1995.0,Melbourne,-37.828,144.9683,Southern Metropolitan,8400.0
Southbank,1605/14 Kavanagh St,2,u,592500.0,S,Ray,7/05/2016,1.2,3006,2.0,2.0,1.0,0.0,100.0,2000.0,Melbourne,-37.8227,144.9664,Southern Metropolitan,8400.0
Southbank,208/102 Wells St,2,u,600000.0,S,Greg,7/11/2016,1.2,3006,2.0,2.0,1.0,0.0,99.0,1995.0,Melbourne,-37.828,144.9683,Southern Metropolitan,8400.0
Southbank,1712/39 Coventry St,2,u,485000.0,PI,Dingle,10/09/2016,1.2,3006,2.0,1.0,1.0,2121.0,,2013.0,Melbourne,-37.8295,144.9692,Southern Metropolitan,8400.0
Southbank,308/18 Kavanagh St,1,u,455000.0,S,Greg,11/02/2017,1.2,3006,1.0,1.0,0.0,760.0,70.0,2007.0,Melbourne,-37.8228,144.9661,Southern Metropolitan,8400.0
Southbank,1509/152 Sturt St,2,u,569000.0,S,MICM,11/03/2017,1.2,3006,2.0,2.0,1.0,3878.0,,2012.0,Melbourne,-37.8255,144.9665,Southern Metropolitan,8400.0
Southbank,80 Coventry St,3,h,1220000.0,S,Greg,12/11/2016,1.2,3006,3.0,1.0,1.0,0.0,,,Melbourne,-37.8288,144.9679,Southern Metropolitan,8400.0
Southbank,6/85 Dodds St,4,u,1250000.0,S,Kay,12/11/2016,1.2,3006,4.0,3.0,1.0,0.0,176.0,2000.0,Melbourne,-37.8267,144.9687,Southern Metropolitan,8400.0
Southbank,909/118 Kavanagh St,2,u,430000.0,PI,Dingle,12/11/2016,1.2,3006,2.0,2.0,0.0,2295.0,,2014.0,Melbourne,-37.8256,144.9622,Southern Metropolitan,8400.0
Southbank,406/152 Sturt St,1,u,480000.0,VB,Greg,14/05/2016,1.2,3006,1.0,1.0,1.0,3878.0,,2012.0,Melbourne,-37.8255,144.9665,Southern Metropolitan,8400.0
Southbank,125/173 City Rd,1,u,425000.0,VB,Greg,16/04/2016,1.2,3006,1.0,1.0,1.0,0.0,57.0,2004.0,Melbourne,-37.8245,144.9622,Southern Metropolitan,8400.0
Southbank,114 Gladstone St,2,h,815000.0,SP,Cayzer,16/07/2016,1.2,3006,2.0,1.0,0.0,0.0,,,Melbourne,-37.8297,144.9499,Southern Metropolitan,8400.0
Southbank,7/100 Wells St,3,u,740000.0,VB,Greg,16/07/2016,1.2,3006,3.0,2.0,1.0,0.0,105.0,1994.0,Port Phillip,-37.828,144.9683,Southern Metropolitan,8400.0
Southbank,808/8 Kavanagh St,2,u,580000.0,VB,Whiting,18/03/2017,1.2,3006,2.0,1.0,1.0,0.0,,2010.0,Melbourne,-37.8226,144.9667,Southern Metropolitan,8400.0
Southbank,85 Montague St,3,h,700000.0,VB,Cayzer,18/06/2016,1.2,3006,3.0,1.0,0.0,199.0,,1947.0,Melbourne,-37.8299,144.9496,Southern Metropolitan,8400.0
Southbank,2/66 Coventry St,2,u,660000.0,S,RT,19/11/2016,1.2,3006,2.0,1.0,1.0,0.0,77.0,2000.0,Melbourne,-37.8288,144.9679,Southern Metropolitan,8400.0
Southbank,601/65 Coventry St,2,u,622500.0,S,hockingstuart,22/05/2016,1.2,3006,2.0,2.0,1.0,2955.0,67.0,2013.0,Melbourne,-37.8299,144.9679,Southern Metropolitan,8400.0
Southbank,2005/39 Coventry St,2,u,690000.0,S,Greg,23/04/2016,1.2,3006,2.0,3.0,1.0,0.0,,2013.0,Melbourne,-37.8295,144.9692,Southern Metropolitan,8400.0
Southbank,3303/9 Power St,2,u,800000.0,PI,Marshall,24/09/2016,1.2,3006,2.0,2.0,2.0,0.0,73.0,2014.0,Melbourne,-37.8229,144.9612,Southern Metropolitan,8400.0
Southbank,73/1 Riverside Qy,2,u,540000.0,S,Dingle,24/09/2016,1.2,3006,2.0,2.0,1.0,0.0,93.0,1994.0,Melbourne,-37.821999999999996,144.9637,Southern Metropolitan,8400.0
Southbank,75/285 City Rd,1,u,370000.0,VB,Dingle,30/07/2016,1.2,3006,1.0,1.0,1.0,546.0,51.0,2000.0,Melbourne,-37.8274,144.9587,Southern Metropolitan,8400.0
Southbank,61/88 Wells St,3,u,720000.0,VB,VICPROP,30/07/2016,1.2,3006,3.0,2.0,1.0,0.0,112.0,,Melbourne,-37.8273,144.9685,Southern Metropolitan,8400.0
West Melbourne,44 Anderson St,3,t,1010000.0,S,Jellis,3/09/2016,1.9,3003,3.0,3.0,2.0,0.0,132.0,1940.0,Melbourne,-37.8048,144.9424,Northern Metropolitan,2230.0
West Melbourne,1004/58 Jeffcott St,3,u,650000.0,S,MICM,3/12/2016,1.9,3003,3.0,2.0,1.0,0.0,,,Melbourne,-37.8117,144.9518,Northern Metropolitan,2230.0
West Melbourne,115 Abbotsford St,3,h,1260000.0,S,Alexkarbon,4/06/2016,1.9,3003,2.0,3.0,2.0,506.0,195.0,2000.0,Melbourne,-37.805,144.9448,Northern Metropolitan,2230.0
West Melbourne,10/18 Ireland St,1,u,460000.0,PI,Nelson,4/06/2016,1.9,3003,1.0,1.0,1.0,0.0,52.0,2000.0,Melbourne,-37.8076,144.9456,Northern Metropolitan,2230.0
